beer_name,brewery_name,beer_type,beer_abv,beer_ibu,comment,venue_name,venue_city,venue_state,venue_country,venue_lat,venue_lng,rating_score,created_at,checkin_url,beer_url,brewery_url,brewery_country,brewery_city,brewery_state,flavor_profiles,purchase_venue,serving_type
"Fuzzy Navel","Figueroa Mountain Brewing Co.","IPA - American",6.7,32,"Peaches. Very sweet.","Figueroa Mountain Brewing Company","Santa Barbara",CA,"United States",34.4147,-119.691,3.5,"2016-07-20 18:38:38",https://untappd.com/c/338336650,https://untappd.com/beer/1642721,https://untappd.com/brewery/5800,"United States",Buellton,CA,,,
"5 Lbs. Per Barrel","Figueroa Mountain Brewing Co.","IPA - American",6,30,,"Figueroa Mountain Brewing Company","Santa Barbara",CA,"United States",34.4147,-119.691,3.75,"2016-07-20 18:41:22",https://untappd.com/c/338337935,https://untappd.com/beer/1492952,https://untappd.com/brewery/5800,"United States",Buellton,CA,,,
"White Ale With Blood Orange","Telegraph Brewing Company",Witbier,4.5,0,,"Telegraph Brewing Company","Santa Barbara",CA,"United States",34.4226,-119.688,4,"2016-07-21 21:04:04",https://untappd.com/c/338745058,https://untappd.com/beer/1464818,https://untappd.com/brewery/1604,"United States","Santa Barbara",CA,,,
Park,"Fort Point Beer Company","Pale Wheat Ale - American",4.7,19,Underwhelming,"Blue Line Pizza","Mountain View",CA,"United States",37.3945,-122.079,3.25,"2016-07-22 21:06:37",https://untappd.com/c/339254319,https://untappd.com/beer/558739,https://untappd.com/brewery/102964,"United States","San Francisco",CA,,,
Mischief,"The Bruery","Belgian Strong Golden Ale",8.5,35,,"Blue Line Pizza","Mountain View",CA,"United States",37.3945,-122.079,4,"2016-07-22 21:11:25",https://untappd.com/c/339256171,https://untappd.com/beer/7875,https://untappd.com/brewery/1246,"United States",Placentia,CA,,,
"Tripel Karmeliet","Brouwerij Bosteels","Belgian Tripel",8.4,16,,"latham square pool","Mountain View",CA,"United States",37.3988,-122.103,4.5,"2016-07-22 22:15:18",https://untappd.com/c/339274423,https://untappd.com/beer/6511,https://untappd.com/brewery/269,Belgium,Buggenhout,Oost-Vlaanderen,,,
"Fruitlands w/ Passion Fruit & Guava","Modern Times Beer","Sour - Gose",4.8,17,,,,,,,,4,"2016-07-23 20:16:47",https://untappd.com/c/339918234,https://untappd.com/beer/1301712,https://untappd.com/brewery/68356,"United States","San Diego",CA,,,
"Appreciation (Batch 5)","Sante Adairius Rustic Ales","Saison / Farmhouse Ale",7.3,0,"Tart, robust.","Sante Adairius Rustic Ales",Capitola,CA,"United States",36.9834,-121.95,4.75,"2016-07-24 14:17:32",https://untappd.com/c/340198740,https://untappd.com/beer/1649470,https://untappd.com/brewery/31355,"United States",Capitola,CA,,,
"Vanilla Joe","Sante Adairius Rustic Ales","Porter - American",6.8,0,,"Sante Adairius Rustic Ales",Capitola,CA,"United States",36.9834,-121.95,4,"2016-07-24 14:40:30",https://untappd.com/c/340212678,https://untappd.com/beer/260374,https://untappd.com/brewery/31355,"United States",Capitola,CA,,,
Simpleton,"Sante Adairius Rustic Ales","IPA - American",6.5,70,"The. Aroma. Holy moly.","Sante Adairius Rustic Ales",Capitola,CA,"United States",36.9834,-121.95,4.75,"2016-07-24 15:02:53",https://untappd.com/c/340225673,https://untappd.com/beer/472320,https://untappd.com/brewery/31355,"United States",Capitola,CA,,,
"Wise Guise (Batch 3)","The Rare Barrel","American Wild Ale",5.6,0,"Blend of Ensorcelled and golden sours.","The Rare Barrel",Berkeley,CA,"United States",37.8579,-122.291,4,"2016-07-24 18:23:24",https://untappd.com/c/340330743,https://untappd.com/beer/1632778,https://untappd.com/brewery/73836,"United States",Berkeley,CA,,,
"Emerald Vision","The Rare Barrel","Sour - Ale",5.7,0,"Cucumber mint happy weirdness. Refreshing.","The Rare Barrel",Berkeley,CA,"United States",37.8579,-122.291,4,"2016-07-24 18:34:47",https://untappd.com/c/340335458,https://untappd.com/beer/1483217,https://untappd.com/brewery/73836,"United States",Berkeley,CA,,,
"Forces Unseen (Batch 6)","The Rare Barrel","American Wild Ale",5.5,0,"Another solid golden.","The Rare Barrel",Berkeley,CA,"United States",37.8579,-122.291,4,"2016-07-24 18:55:12",https://untappd.com/c/340343874,https://untappd.com/beer/1621785,https://untappd.com/brewery/73836,"United States",Berkeley,CA,,,
"Another World (Batch 2)","The Rare Barrel","Sour - Ale",6,0,Wow.,"The Rare Barrel",Berkeley,CA,"United States",37.8579,-122.291,4.5,"2016-07-24 18:57:41",https://untappd.com/c/340344675,https://untappd.com/beer/1548257,https://untappd.com/brewery/73836,"United States",Berkeley,CA,,,
"Home Is Where the Tart Is","The Rare Barrel","Sour - Ale",6,0,"Tart tart tart. Bing and tart cherries. So bright.","The Rare Barrel",Berkeley,CA,"United States",37.8579,-122.291,4.5,"2016-07-24 19:00:21",https://untappd.com/c/340345836,https://untappd.com/beer/1614889,https://untappd.com/brewery/73836,"United States",Berkeley,CA,,,
"Jungle Boogie","Marz Community Brewing Co.","Pale Wheat Ale - American",5.4,44,,,,,,,,5,"2016-07-25 21:09:47",https://untappd.com/c/340631187,https://untappd.com/beer/845200,https://untappd.com/brewery/124889,"United States",Chicago,IL,,,
"Shoot the Pier IPA","Rincon Brewery","IPA - American",6.8,66,,"Shoreline Park","Santa Barbara",CA,"United States",34.3972,-119.705,3.75,"2016-07-29 20:25:00",https://untappd.com/c/342078194,https://untappd.com/beer/1507372,https://untappd.com/brewery/164168,"United States",Carpinteria,CA,,,
"Pêche Affair","Third Window Brewing Company",Witbier,4.4,9,,"Third Window Brewery","Santa Barbara",CA,"United States",34.4211,-119.691,4,"2016-07-29 21:39:02",https://untappd.com/c/342106855,https://untappd.com/beer/1650864,https://untappd.com/brewery/266010,"United States","Santa Barbara",CA,,,
"Berlinear Equation With Peach + Apricots","Bottle Logic Brewing","Sour - Berliner Weisse",4.8,0,,"Bottle Logic Brewing",Anaheim,CA,"United States",33.8495,-117.86,3.75,"2016-07-30 19:01:54",https://untappd.com/c/342715718,https://untappd.com/beer/1656286,https://untappd.com/brewery/94408,"United States",Anaheim,CA,,,
"Double Actuator","Bottle Logic Brewing","IPA - Imperial / Double",9,80,,"Bottle Logic Brewing",Anaheim,CA,"United States",33.8495,-117.86,3.5,"2016-07-30 19:07:54",https://untappd.com/c/342720551,https://untappd.com/beer/579855,https://untappd.com/brewery/94408,"United States",Anaheim,CA,,,
"Recursion 9.0","Bottle Logic Brewing","IPA - American",6.5,0,"Great, well balanced.","Bottle Logic Brewing",Anaheim,CA,"United States",33.8495,-117.86,4,"2016-07-30 19:09:42",https://untappd.com/c/342721635,https://untappd.com/beer/1530976,https://untappd.com/brewery/94408,"United States",Anaheim,CA,,,
"Calf Life","Bottle Logic Brewing","Stout - Milk / Sweet",5,0,"Chocolate milk. Good standard.","Bottle Logic Brewing",Anaheim,CA,"United States",33.8495,-117.86,3.75,"2016-07-30 19:21:52",https://untappd.com/c/342730347,https://untappd.com/beer/838958,https://untappd.com/brewery/94408,"United States",Anaheim,CA,,,
Lagerithm,"Bottle Logic Brewing","Lager - Euro Dark",4.8,18,"An extra 0.25 for the pun :)","Bottle Logic Brewing",Anaheim,CA,"United States",33.8495,-117.86,3.75,"2016-07-30 19:25:37",https://untappd.com/c/342732782,https://untappd.com/beer/773002,https://untappd.com/brewery/94408,"United States",Anaheim,CA,,,
"Tropical Hideaway","Bottle Logic Brewing","Lager - IPL (India Pale Lager)",4.7,0,"Tastes like 3/4 beer and 1/4 pineapple juice.","Bottle Logic Brewing",Anaheim,CA,"United States",33.8495,-117.86,3.75,"2016-07-30 19:51:08",https://untappd.com/c/342749748,https://untappd.com/beer/1654306,https://untappd.com/brewery/94408,"United States",Anaheim,CA,,,
"Razzberry IPA","Bottle Logic Brewing","IPA - American",6.6,0,,"Bottle Logic Brewing",Anaheim,CA,"United States",33.8495,-117.86,4,"2016-07-30 19:52:58",https://untappd.com/c/342750967,https://untappd.com/beer/1652218,https://untappd.com/brewery/94408,"United States",Anaheim,CA,,,
Teacursion,"Bottle Logic Brewing","IPA - American",6.5,0,"Green tea and Jasmine. Wow. Piney and citrus?","The Iron Press Anaheim",Anaheim,CA,"United States",33.8315,-117.912,4,"2016-07-30 21:23:12",https://untappd.com/c/342792468,https://untappd.com/beer/680833,https://untappd.com/brewery/94408,"United States",Anaheim,CA,,,
"Prairie-vous Français","Prairie Artisan Ales","Saison / Farmhouse Ale",3.9,0,,,,,,,,4,"2016-08-02 21:46:36",https://untappd.com/c/343763056,https://untappd.com/beer/909611,https://untappd.com/brewery/37713,"United States",Tulsa,OK,,,
"Sleepless Clowns","Third Window Brewing Company","Pale Ale - American",5.9,47,,"Third Window Brewery","Santa Barbara",CA,"United States",34.4211,-119.691,3.75,"2016-08-06 20:40:20",https://untappd.com/c/345692084,https://untappd.com/beer/1647552,https://untappd.com/brewery/266010,"United States","Santa Barbara",CA,,,
III,"Third Window Brewing Company","Blonde Ale - Belgian Blonde / Golden",6.7,23,,"Third Window Brewery","Santa Barbara",CA,"United States",34.4211,-119.691,4,"2016-08-06 20:59:11",https://untappd.com/c/345699920,https://untappd.com/beer/1525111,https://untappd.com/brewery/266010,"United States","Santa Barbara",CA,,,
Singha,"Boon Rawd Brewery","Lager - Pale",5,20,,"Your Place Restaurant","Santa Barbara",CA,"United States",34.4223,-119.68,3.5,"2016-08-10 20:55:56",https://untappd.com/c/346944623,https://untappd.com/beer/6344,https://untappd.com/brewery/152,Thailand,Bangkok,Bangkok,,,
"Sea Foam","Figueroa Mountain Brewing Co.","IPA - Belgian",6.7,59,"Belgian yeasty plus mild citrus and hops. Pleasant.","Figueroa Mountain Brewing Company","Santa Barbara",CA,"United States",34.4147,-119.691,4,"2016-08-20 18:32:33",https://untappd.com/c/351167496,https://untappd.com/beer/595844,https://untappd.com/brewery/5800,"United States",Buellton,CA,,,
"I Dunkeled In My Pants","Figueroa Mountain Brewing Co.","Lager - Dunkel Munich",5.2,16,,"Figueroa Mountain Brewing Company","Santa Barbara",CA,"United States",34.4147,-119.691,4,"2016-08-20 20:04:46",https://untappd.com/c/351233811,https://untappd.com/beer/1171362,https://untappd.com/brewery/5800,"United States",Buellton,CA,,,
"Rev Pils","Revolution Brewing Company","Pilsner - German",5.5,45,"Solid pils.",,,,,,,3.75,"2016-08-25 20:42:05",https://untappd.com/c/352707730,https://untappd.com/beer/1222380,https://untappd.com/brewery/2605,"United States",Chicago,IL,,,
"Berliner Weisse (Thumbprint)","New Glarus Brewing Company","Sour - Berliner Weisse",3,0,,,,,,,,4,"2016-08-27 13:56:59",https://untappd.com/c/353496002,https://untappd.com/beer/12997,https://untappd.com/brewery/907,"United States","New Glarus",WI,,,
"Family Saison","Hopewell Brewing Co.","Saison / Farmhouse Ale",5.9,30,,"Parson's Chicken & Fish",Chicago,IL,"United States",41.9177,-87.7013,4,"2016-08-27 23:47:32",https://untappd.com/c/353972874,https://untappd.com/beer/1422865,https://untappd.com/brewery/249686,"United States",Chicago,IL,,,
"Wobble IPA","Two Brothers Brewing Company","IPA - American",6.3,69,,"Parson's Chicken & Fish",Chicago,IL,"United States",41.9177,-87.7013,3.75,"2016-08-27 23:51:52",https://untappd.com/c/353974015,https://untappd.com/beer/821593,https://untappd.com/brewery/1298,"United States",Warrenville,IL,,,
"Zombie Dust","3 Floyds Brewing Company","Pale Ale - American",6.2,50,,"Go Tavern & Liquors",Chicago,IL,"United States",41.9174,-87.7078,4.75,"2016-08-28 01:13:12",https://untappd.com/c/353987901,https://untappd.com/beer/13559,https://untappd.com/brewery/2470,"United States",Munster,IN,,,
"Champs de Fraises (Batch 1)","Firestone Walker Brewing Company","American Wild Ale",6.33,0,"Strawberry cobbler. Yesterday",,,,,,,4.75,"2016-08-31 19:20:53",https://untappd.com/c/355062677,https://untappd.com/beer/1478697,https://untappd.com/brewery/524,"United States","Paso Robles",CA,,,
"Passion Fruit Pinner","Oskar Blues Brewery","IPA - Session / India Session Ale",4.9,40,,"Woodstock's Pizza","Isla Vista",CA,"United States",34.4123,-119.855,4,"2016-08-31 19:22:14",https://untappd.com/c/355063147,https://untappd.com/beer/1450783,https://untappd.com/brewery/956,"United States",Longmont,CO,,,
IPA,"Oskar Blues Brewery","IPA - American",6.43,70,Chill,"Woodstock's Pizza","Isla Vista",CA,"United States",34.4123,-119.855,4,"2016-08-31 19:25:28",https://untappd.com/c/355064310,https://untappd.com/beer/1181221,https://untappd.com/brewery/956,"United States",Longmont,CO,,,
"Raspberry Rye Sour","Captain Fatty's Brewery","Sour - Ale",5,0,"Raspberry, very delicate. Just a bit tart, like a raspberry.","Santa Barbara Wine Therapy","Santa Barbara",CA,"United States",34.4195,-119.699,4.25,"2016-09-02 19:39:47",https://untappd.com/c/355859999,https://untappd.com/beer/1684599,https://untappd.com/brewery/86479,"United States",Goleta,CA,,,
"Sixteen Counties","Allagash Brewing Company","Belgian Strong Golden Ale",7.3,0,,"Hoffmann Brat Haus","Santa Barbara",CA,"United States",34.4196,-119.7,4,"2016-09-02 20:50:58",https://untappd.com/c/355895454,https://untappd.com/beer/1480795,https://untappd.com/brewery/24,"United States",Portland,ME,,,
"Calf Life","Bottle Logic Brewing","Stout - Milk / Sweet",5,0,,"Lama Dog Tap Room","Santa Barbara",CA,"United States",34.4157,-119.689,3.75,"2016-09-03 21:35:16",https://untappd.com/c/356598860,https://untappd.com/beer/838958,https://untappd.com/brewery/94408,"United States",Anaheim,CA,,,
"Memoirs of A Gose","Third Window Brewing Company","Sour - Gose",5.1,12,,"Third Window Brewery","Santa Barbara",CA,"United States",34.4211,-119.691,4.5,"2016-09-05 16:39:47",https://untappd.com/c/357386029,https://untappd.com/beer/1706757,https://untappd.com/brewery/266010,"United States","Santa Barbara",CA,,,
"The ÖKO BOMB","Third Window Brewing Company","Stout - Imperial / Double",8.5,20,,"Third Window Brewery","Santa Barbara",CA,"United States",34.4211,-119.691,4.25,"2016-09-05 18:32:18",https://untappd.com/c/357434045,https://untappd.com/beer/1714228,https://untappd.com/brewery/266010,"United States","Santa Barbara",CA,,,
"Sleepless Clowns","Third Window Brewing Company","Pale Ale - American",5.9,47,,"Third Window Brewery","Santa Barbara",CA,"United States",34.4211,-119.691,3.75,"2016-09-05 18:33:53",https://untappd.com/c/357434622,https://untappd.com/beer/1647552,https://untappd.com/brewery/266010,"United States","Santa Barbara",CA,,,
"Vortex IPA","Captain Fatty's Brewery","IPA - American",6.7,0,,"Santa Barbara Wine Therapy","Santa Barbara",CA,"United States",34.4195,-119.699,3.75,"2016-09-08 21:41:18",https://untappd.com/c/358213072,https://untappd.com/beer/849905,https://untappd.com/brewery/86479,"United States",Goleta,CA,,,
Exuberance,"Draughtsmen Aleworks","IPA - American",8,81,,"Draughtsmen Aleworks",Goleta,CA,"United States",34.4322,-119.876,4,"2016-09-18 18:05:33",https://untappd.com/c/362237424,https://untappd.com/beer/1626607,https://untappd.com/brewery/250746,"United States",Goleta,CA,,,
"Ambrosia Belgian Citrus Pale Ale","Draughtsmen Aleworks","Pale Ale - Belgian",5.3,44,,"Draughtsmen Aleworks",Goleta,CA,"United States",34.4322,-119.876,3.75,"2016-09-18 18:06:09",https://untappd.com/c/362237676,https://untappd.com/beer/1697212,https://untappd.com/brewery/250746,"United States",Goleta,CA,,,
"Citrus & Piney","The Hop Concept","IPA - Imperial / Double",8.5,75,,"Lama Dog Tap Room","Santa Barbara",CA,"United States",34.4157,-119.689,4,"2016-09-23 21:03:48",https://untappd.com/c/363742153,https://untappd.com/beer/1026168,https://untappd.com/brewery/172284,"United States","San Marcos",CA,,,
"Hotbox Coffee Porter","Oskar Blues Brewery","Porter - American",6.5,30,,"Lama Dog Tap Room","Santa Barbara",CA,"United States",34.4157,-119.689,4,"2016-09-23 21:05:16",https://untappd.com/c/363742623,https://untappd.com/beer/1254136,https://untappd.com/brewery/956,"United States",Longmont,CO,,,
"Memoirs of A Gose","Third Window Brewing Company","Sour - Gose",5.1,12,,"Third Window Brewery","Santa Barbara",CA,"United States",34.4211,-119.691,4,"2016-09-30 20:17:04",https://untappd.com/c/366321032,https://untappd.com/beer/1706757,https://untappd.com/brewery/266010,"United States","Santa Barbara",CA,,,
"Tower Blond 2.0","Third Window Brewing Company","Blonde Ale - Belgian Blonde / Golden",6,22,,"Third Window Brewery","Santa Barbara",CA,"United States",34.4211,-119.691,3.75,"2016-09-30 20:37:11",https://untappd.com/c/366330390,https://untappd.com/beer/1728085,https://untappd.com/brewery/266010,"United States","Santa Barbara",CA,,,
"The Origin","Third Window Brewing Company","Pale Ale - American",6,40,,"Third Window Brewery","Santa Barbara",CA,"United States",34.4211,-119.691,4,"2016-09-30 20:45:23",https://untappd.com/c/366333592,https://untappd.com/beer/1749341,https://untappd.com/brewery/266010,"United States","Santa Barbara",CA,,,
"Rakau Welch","Third Window Brewing Company","Saison / Farmhouse Ale",6.1,28,,"Third Window Brewery","Santa Barbara",CA,"United States",34.4211,-119.691,4,"2016-09-30 20:51:17",https://untappd.com/c/366335819,https://untappd.com/beer/1735518,https://untappd.com/brewery/266010,"United States","Santa Barbara",CA,,,
"Dos Reyes","Third Window Brewing Company","IPA - Imperial / Double",8.2,75,,"Third Window Brewery","Santa Barbara",CA,"United States",34.4211,-119.691,4.25,"2016-09-30 20:58:46",https://untappd.com/c/366338505,https://untappd.com/beer/1736285,https://untappd.com/brewery/266010,"United States","Santa Barbara",CA,,,
"Gone Glorious","Monkish Brewing Co.","IPA - American",6.6,0,"Orange juice for daaaays","Monkish Brewing Co.",Torrance,CA,"United States",33.8463,-118.31,4.5,"2016-10-06 17:00:24",https://untappd.com/c/368328009,https://untappd.com/beer/1763218,https://untappd.com/brewery/21152,"United States",Torrance,CA,,,
Anomaly,"Monkish Brewing Co.","Belgian Strong Dark Ale",8.5,0,,"Monkish Brewing Co.",Torrance,CA,"United States",33.8463,-118.31,3.75,"2016-10-06 17:05:13",https://untappd.com/c/368331068,https://untappd.com/beer/173442,https://untappd.com/brewery/21152,"United States",Torrance,CA,,,
Feminist,"Monkish Brewing Co.","Belgian Tripel",9.4,0,,"Monkish Brewing Co.",Torrance,CA,"United States",33.8463,-118.31,4,"2016-10-06 17:12:20",https://untappd.com/c/368335643,https://untappd.com/beer/147969,https://untappd.com/brewery/21152,"United States",Torrance,CA,,,
"Seme della Vita","Monkish Brewing Co.","Belgian Tripel",9.4,35,"It actually tastes pistachio-y. Nice.","Monkish Brewing Co.",Torrance,CA,"United States",33.8463,-118.31,4,"2016-10-06 17:17:23",https://untappd.com/c/368338786,https://untappd.com/beer/426980,https://untappd.com/brewery/21152,"United States",Torrance,CA,,,
"Batch #1 Levud's (2015)","The Bruery","Belgian Strong Golden Ale",9.6,0,,"The Bruery",Placentia,CA,"United States",33.8623,-117.879,3.75,"2016-10-06 19:01:11",https://untappd.com/c/368400252,https://untappd.com/beer/1176116,https://untappd.com/brewery/1246,"United States",Placentia,CA,,,
"Beret with Peaches and Vanilla","Bruery Terreux®",Witbier,8.9,0,"Peach pie.","The Bruery",Placentia,CA,"United States",33.8623,-117.879,4,"2016-10-06 19:07:19",https://untappd.com/c/368403336,https://untappd.com/beer/1976688,https://untappd.com/brewery/214845,"United States",Anaheim,CA,,,
"Autumn Maple","The Bruery","Pumpkin / Yam Beer",10,15,"Great beginning, weird pumpkin vodka hotness in the middle, finishes ok. Like my love life.","The Bruery",Placentia,CA,"United States",33.8623,-117.879,3.25,"2016-10-06 19:13:39",https://untappd.com/c/368406403,https://untappd.com/beer/5476,https://untappd.com/brewery/1246,"United States",Placentia,CA,,,
Dodie,"The Bruery","Strong Ale - American",11.7,0,,"The Bruery",Placentia,CA,"United States",33.8623,-117.879,4,"2016-10-06 19:23:48",https://untappd.com/c/368410972,https://untappd.com/beer/1590494,https://untappd.com/brewery/1246,"United States",Placentia,CA,,,
"Mélange No. 15","The Bruery","Strong Ale - American",14.8,0,"It's nuts! Walnuts!","The Bruery",Placentia,CA,"United States",33.8623,-117.879,4.25,"2016-10-06 19:27:54",https://untappd.com/c/368412770,https://untappd.com/beer/1665003,https://untappd.com/brewery/1246,"United States",Placentia,CA,,,
"Batch #200","Crooked Stave Artisan Beer Project","American Wild Ale",6,0,"Never thought dry hop and raspberries would be so good","Crooked Stave @ The Source",Denver,CO,"United States",39.7687,-104.98,4.25,"2016-10-09 14:14:17",https://untappd.com/c/369931629,https://untappd.com/beer/1673441,https://untappd.com/brewery/10568,"United States",Denver,CO,,,
"Nightmare On Brett W/ Blueberries","Crooked Stave Artisan Beer Project","Sour - Ale",9.666,0,"Sour blueberries","Crooked Stave @ The Source",Denver,CO,"United States",39.7687,-104.98,3.75,"2016-10-09 14:18:46",https://untappd.com/c/369934424,https://untappd.com/beer/1486891,https://untappd.com/brewery/10568,"United States",Denver,CO,,,
"Silly Cybies","Crooked Stave Artisan Beer Project","American Wild Ale",9,0,,"Crooked Stave @ The Source",Denver,CO,"United States",39.7687,-104.98,4.25,"2016-10-09 14:40:33",https://untappd.com/c/369947999,https://untappd.com/beer/1353908,https://untappd.com/brewery/10568,"United States",Denver,CO,,,
"Nightmare On Brett (Aged in Leopold Bros Whiskey Barrels)","Crooked Stave Artisan Beer Project","Sour - Ale",9.7,0,,"Crooked Stave @ The Source",Denver,CO,"United States",39.7687,-104.98,4.5,"2016-10-09 14:56:47",https://untappd.com/c/369958038,https://untappd.com/beer/244901,https://untappd.com/brewery/10568,"United States",Denver,CO,,,
"Cucumber Saison","Pipeworks Brewing Company","Saison / Farmhouse Ale",7,0,"Definitely cucumber, kind of a salted cuke taste. Very refreshing.",,,,,,,4,"2016-10-11 19:57:35",https://untappd.com/c/370593260,https://untappd.com/beer/1012290,https://untappd.com/brewery/4012,"United States",Chicago,IL,,,
"4th Anniversary Chocolate Coconut Almond Imperial Stout","Westbrook Brewing Co.","Stout - American Imperial / Double",10,0,"Like an almond chocolate ganache. Very mild coconut. Hardly carbonated. Delightful.",,,,,,,4.25,"2016-10-13 20:36:00",https://untappd.com/c/371150915,https://untappd.com/beer/901538,https://untappd.com/brewery/10905,"United States","Mt Pleasant",SC,,,
"Calypso Cucumber Sour","Captain Fatty's Brewery","Sour - Berliner Weisse",4.6,0,Delightful!,"Pints In The Park","Santa Barbara",CA,"United States",34.4156,-119.731,4,"2016-10-15 12:57:09",https://untappd.com/c/371942411,https://untappd.com/beer/1769604,https://untappd.com/brewery/86479,"United States",Goleta,CA,,,
"Mocha Marlin","Ballast Point Brewing Company","Porter - American",6,42,"Espresso, no mocha","Lama Dog Tap Room","Santa Barbara",CA,"United States",34.4157,-119.689,3.75,"2016-10-18 19:35:20",https://untappd.com/c/373158687,https://untappd.com/beer/1309594,https://untappd.com/brewery/68,"United States","San Diego",CA,,,
"Pump[KY]n (2016)","Avery Brewing Co.","Pumpkin / Yam Beer",18.8,0,"A little cloying at the beginning. Like bourbon pumpkin pie.","Lama Dog Tap Room","Santa Barbara",CA,"United States",34.4157,-119.689,4,"2016-10-18 19:40:15",https://untappd.com/c/373159976,https://untappd.com/beer/1700374,https://untappd.com/brewery/62,"United States",Boulder,CO,,,
"Pineapple Bling","Pipeworks Brewing Company","Blonde Ale - Belgian Blonde / Golden",10.5,0,"Pina colada golden strong",,,,,,,3.75,"2016-10-21 20:11:34",https://untappd.com/c/374214112,https://untappd.com/beer/447942,https://untappd.com/brewery/4012,"United States",Chicago,IL,,,
"Dos Reyes","Third Window Brewing Company","IPA - Imperial / Double",8.2,75,"Juicy af.","Third Window Brewery","Santa Barbara",CA,"United States",34.4211,-119.691,4.25,"2016-10-21 22:12:43",https://untappd.com/c/374255182,https://untappd.com/beer/1736285,https://untappd.com/brewery/266010,"United States","Santa Barbara",CA,,,
"Breakfast Stout","Founders Brewing Co.","Stout - Oatmeal",8.3,60,,"The Garden","Santa Barbara",CA,"United States",34.4235,-119.707,4.5,"2016-10-25 19:02:36",https://untappd.com/c/375748647,https://untappd.com/beer/4589,https://untappd.com/brewery/549,"United States","Grand Rapids",MI,,,
"Luponic Distortion: Revolution No. 003","Firestone Walker Brewing Company","IPA - American",5.9,59,,"The Garden","Santa Barbara",CA,"United States",34.4235,-119.707,4,"2016-10-25 19:03:26",https://untappd.com/c/375748944,https://untappd.com/beer/1686545,https://untappd.com/brewery/524,"United States","Paso Robles",CA,,,
"Space Dust IPA","Elysian Brewing Company","IPA - American",8.2,62,,"The Garden","Santa Barbara",CA,"United States",34.4235,-119.707,4,"2016-10-25 19:14:44",https://untappd.com/c/375752770,https://untappd.com/beer/121023,https://untappd.com/brewery/7294,"United States",Seattle,WA,,,
Tranya,"Draughtsmen Aleworks","IPA - American",6.5,0,"Great balance of aromas and flavors.",,,,,,,4.25,"2016-11-01 19:29:01",https://untappd.com/c/378277696,https://untappd.com/beer/1744610,https://untappd.com/brewery/250746,"United States",Goleta,CA,,,
"El Gourdo","Firestone Walker Brewing Company","Pumpkin / Yam Beer",5.8,0,,,,,,,,4.5,"2016-11-08 19:51:06",https://untappd.com/c/380843273,https://untappd.com/beer/819647,https://untappd.com/brewery/524,"United States","Paso Robles",CA,,,
"Fat Pug","Maplewood Brewing Company","Stout - Milk / Sweet",5.6,23,"Waaay too carbonated. Less bubbles more lacto for the next batch please.",,,,,,,2.75,"2016-11-11 19:37:55",https://untappd.com/c/381775097,https://untappd.com/beer/701318,https://untappd.com/brewery/60837,"United States",Chicago,IL,,,
"Dirty Bastard","Founders Brewing Co.","Scotch Ale / Wee Heavy",8.5,50,,BeerShop,"Oak Park",IL,"United States",41.8874,-87.802,4,"2016-11-12 19:56:09",https://untappd.com/c/382484598,https://untappd.com/beer/1013,https://untappd.com/brewery/549,"United States","Grand Rapids",MI,,,
Valleaudated,"Exit Strategy Brewing Company","Stout - Milk / Sweet",5,32,,"Exit Strategy Brewing Company","Forest Park",IL,"United States",41.8792,-87.8171,4,"2016-11-12 21:20:26",https://untappd.com/c/382549661,https://untappd.com/beer/530287,https://untappd.com/brewery/74993,"United States","Forest Park",IL,,,
Bomb!,"Prairie Artisan Ales","Stout - American Imperial / Double",13,65,,,,,,,,4.25,"2016-11-13 18:17:46",https://untappd.com/c/382906631,https://untappd.com/beer/348850,https://untappd.com/brewery/37713,"United States",Tulsa,OK,,,
"Unforgiven Red Rye","Tempest Brewing Co.","Smoked Beer",5.4,25,"How smoked beers should be. No weird liquid smoke after taste.",,,,,,,4,"2016-11-13 21:37:15",https://untappd.com/c/382977122,https://untappd.com/beer/1083831,https://untappd.com/brewery/2972,Scotland,Kelso,"Scottish Borders",,,
"City of the Dead","Modern Times Beer","Stout - Foreign / Export",7.5,30,,"Eureka! Gourmet Burgers & Craft Beer","Santa Barbara",CA,"United States",34.4186,-119.7,4,"2016-11-14 19:37:07",https://untappd.com/c/383165748,https://untappd.com/beer/958690,https://untappd.com/brewery/68356,"United States","San Diego",CA,,,
"Devils Teeth (Aged Bourbon Barrels w/ Almonds, Vanilla, & Cocoa Nibs)","Modern Times Beer","Old Ale",11,60,"Aye dios mio. Thiiiick.","Lama Dog Tap Room","Santa Barbara",CA,"United States",34.4157,-119.689,4.75,"2016-11-19 22:32:04",https://untappd.com/c/385052321,https://untappd.com/beer/1398246,https://untappd.com/brewery/68356,"United States","San Diego",CA,,,
"Topa Topa Solitude Mosaic IPA","Topa Topa Brewing Company ","IPA - American",6.5,0,,"Topa Topa Brewing Company","Santa Barbara",CA,"United States",34.4158,-119.689,4.25,"2016-11-23 21:30:51",https://untappd.com/c/386278278,https://untappd.com/beer/1764926,https://untappd.com/brewery/207311,"United States",Ventura,CA,,,
